cusip	year	pstar	z0	pricef	divf	rnda	adva	fyr	ardsic	exityr	inva	cfa	debta	sales	netcap	earnsh	nyseamex	h0	h1	vala	oneper	sharef
122205	1971	4.27945	49.56458	5.72222	0.15556	0.08983	0	12	25	1987	0.06747	0.25259	0.26533	88.77599	59.29773	1.37	1	54.7737	46.32353	1.22675	0.25897	12712.5
122205	1972	4.59439	50.46701	7.77778	0.15556	0.07086	0	12	25	1987	0.06006	0.2537	0.31856	98.99899	63.81894	1.67	1	52.25176	43.21444	1.5493	-0.45668	12712.5
122205	1973	4.46565	44.9846	4.55556	0.16	0.08792	0	12	25	1987	0.05433	0.31881	0.27074	116.702	66.86687	2.25	1	44.97321	37.15829	0.85812	-0.47312	12595.5
122205	1974	4.65525	43.26444	2.55556	0.16889	0.08396	0	12	25	1987	0.04501	0.31681	0.22973	141.53	78.77797	2.82	1	41.04197	33.4219	0.4086	1.57351	12595.5
122205	1975	5.06811	43.30967	7.27778	0.17778	0.07893	0	12	25	1987	0.08707	0.3459	0.22129	126.74199	77.60318	3.15	1	38.79783	30.87084	1.18123	0.24101	12595.5
122205	1976	5.88244	47.28316	9.83333	0.29333	0.0617	0	12	25	1987	0.07112	0.31455	0.16666	130.952	90.28241	2.41	1	39.84019	30.37912	1.37792	-0.09753	12651
122205	1977	5.92028	43.60832	9.5	0.33	0.06022	0	12	25	1987	0.08307	0.33177	0.16263	155.146	98.15892	1.97	1	34.97024	25.9176	1.22584	-0.08032	12666
122205	1978	5.96978	40.07511	9.5	0.38	0.06057	0	12	25	1987	0.13409	0.33046	0.15585	180.60399	118.55031	2.46	1	30.62348	21.88647	0.99976	0.41549	12476
122205	1979	5.8845	35.54268	15.25	0.47	0.06476	0	12	25	1987	0.0906	0.35274	0.11056	229.81799	150.96501	3.44	1	25.91606	17.99767	1.25827	0.11325	12456
122205	1980	5.71012	30.67282	19.5625	0.54	0.05876	0	12	25	1987	0.0822	0.38137	0.15201	253.70299	157.99451	3.86	1	21.26068	14.31726	1.55763	-0.15611	12580
122205	1981	5.74128	27.24133	19.25	0.63	0.06326	0	12	25	1987	0.09302	0.38326	0.14143	256.76392	148.90964	2.64	1	17.92791	11.55906	1.58269	-0.02958	12243
122205	1982	7.15482	30.31474	21.75	0.72	0.06307	0	12	25	1987	0.10602	0.24274	0.1474	226.409	156.19893	1.27	1	19.94339	10.97896	1.66398	-0.18504	11950
122205	1983	7.28645	26.05488	19.625	0.8	0.04808	0	12	25	1987	0.10315	0.20121	0.13717	211.50899	154.74086	1.01	1	16.79115	8.25142	1.51835	-0.32936	11972
122205	1984	7.91692	22.64456	14.5	0.84	0.0482	0	12	25	1987	0.12361	0.21675	0.11429	232.37999	178.6678	1.07	1	15.04621	6.05664	0.97233	-0.29134	11981
122205	1985	9.10393	18.20787	11.25	0.64	0.05259	0.01643	12	25	1987	0.07787	0.0588	0.3021	218.96999	171.48457	-0.75	1	14.24249	3.94455	0.78796	-0.00498	12011
122205	1986	10.58549	10.58549	12.75	0	0.05527	0.01157	12	25	1987	0.05539	0.2307	0.27712	242.08899	170.09972	0.79	1	12.41634	1.78282	0.90097	-0.16977	12020
122205	1987	11.875	0	11.875	0	0.06976	0.01061	12	25	1987	0.09993	0.24336	0.24365	283.94897	181.06558	0.95	1	9.06488	0	0.79803	.	12168
122574	1983	1.7371	13.89679	12.66667	0	0.12293	0.0308	12	25	1991	0.24313	0.31546	0.19239	66.02899	56.1274	0.9	0	16.79115	16.79115	2.07764	-0.43103	9206.25
122574	1984	2.09952	14.69666	8.4	0	0.10436	0.03868	12	25	1991	0.25575	0.30961	0.41989	88.93999	74.74023	1.25	0	15.04621	15.04621	1.04501	0.09743	9298.125
122574	1985	2.8495	17.09698	10.66667	0	0.10124	0.0399	12	25	1991	0.12371	0.34001	0.50541	94.50299	81.98088	1.1	0	14.24249	14.24249	1.21199	-0.07403	9315
122574	1986	3.64115	18.20575	11.25	0	0.12147	0.05344	12	25	1991	0.15763	0.37159	0.48646	112.78799	82.75041	0.39	0	12.41634	12.41634	1.28786	-0.3463	9473
122574	1987	3.91693	15.66771	8.25	0	0.15546	0.06447	12	25	1991	0.17736	0.46368	0.34436	140.48399	79.13861	0.44	0	9.06488	9.06488	0.98993	0.30743	9496
122574	1988	4.38136	13.14407	12.25	0	0.16268	0.0729	12	25	1991	0.23632	0.60794	0.19162	176.67299	90.09349	1.19	0	6.25974	6.25974	1.29579	-0.41701	9530
122574	1989	5.14525	10.29051	8.25	0	0.1532	0.04914	12	25	1991	0.23863	0.42429	0.26914	169.46999	117.41786	0.9	0	3.92211	3.92211	0.67213	-0.3915	9566
122574	1990	5.88998	5.88998	5.75	0	0.16406	0.0484	12	25	1991	0.12171	0.37128	0.28412	177.00899	115.45952	0.44	0	1.74518	1.74518	0.27659	0.02434	5554
122574	1991	6.75	0	6.75	0	0.17053	0.0374	12	25	1991	0.10214	0.3774	0.36469	178.62599	116.46127	-1.01	0	0	0	0.55861	.	9638
122750	1973	0.16743	2.00912	7	0	0	0.05351	7	31	1985	0.21633	0.39812	0.03919	24.84099	8.74609	0.91	0	44.97321	32.42116	1.35581	-0.6539	1694
122750	1974	0.17892	1.96807	2.75	0	0	0.05242	7	31	1985	0.13427	0.18937	0.15433	26.09399	11.17932	0.41	0	41.04197	28.77474	0.40588	0.243	1650
122750	1975	0.20086	2.00857	3.875	0	0	0.04891	7	31	1985	0.04411	-0.04001	0.34863	19.685	10.22334	-0.44	0	38.79783	26.0641	0.62541	-0.45336	1650
122750	1976	0.24737	2.22631	2.375	0	0	0.04982	7	31	1985	0.02183	0.10453	0.39637	23.25499	11.22118	0.06	0	39.84019	24.83403	0.34817	-0.28728	1645
122750	1977	0.2618	2.09438	1.875	0	0	0.05731	7	31	1985	0.04564	0.06785	0.29393	21.896	11.39346	0.02	0	34.97024	20.62061	0.27071	0.35594	1645
122750	1978	0.27964	1.95751	2.875	0	0	0.07027	7	31	1985	0.01723	0.12236	0.33615	26.96199	12.59385	0.12	0	30.62348	16.81138	0.37553	-0.36774	1645
122750	1979	0.29583	1.775	2.125	0	0	0.03925	7	31	1985	0.05236	0.04177	0.40334	25.508	15.10716	0.08	0	25.91606	13.33125	0.23139	-0.45354	1645
122750	1980	0.31188	1.55939	1.375	0	0	0.14159	7	31	1985	0.01102	-0.20683	0.36746	23.241	12.43037	-2.66	0	21.26068	10.10937	0.18196	0.05689	1645
122750	1981	0.35033	1.40133	1.75	0	0	0.09781	7	31	1985	0.00858	-0.22285	0.59629	14.693	6.75786	-1.39	0	17.92791	7.63375	0.42599	-0.49525	1645
122750	1982	0.47439	1.42317	1.0625	0	0	0.04838	7	31	1985	0.00085	-0.02752	0.59644	10.618	7.04866	-0.26	0	19.94339	6.14922	0.25399	1.29718	1685
122750	1983	0.54423	1.08847	2.8125	0	0	0.04798	7	31	1985	0.0024	-0.04425	0.6118	11.628	7.50289	-0.35	0	16.79115	3.76056	0.80069	-0.48522	2136
122750	1984	0.64817	0.64817	1.6875	0	0	0.05762	7	31	1985	0.01454	0.04486	0.66362	13.106	7.28912	-0.08	0	15.04621	1.72845	0.49474	-0.45586	2137
122750	1985	0.75	0	1.0625	0	0	0.07128	7	31	1985	0.00597	-0.29174	0.27306	10.551	6.20079	-1.04	0	14.24249	0	0.36617	.	2137
123164	1985	3.79933	22.79597	3.61111	0	0.0261	0.0354	12	31	1991	0.34336	0.16993	0.55803	41.67299	28.92332	0.86	1	14.24249	14.24249	0.3371	0.83696	2700
123164	1986	4.85487	24.27434	7.55556	0	0.03197	0.03119	12	31	1991	0.11744	0.25721	0.51511	65.403	29.75034	1.26	1	12.41634	12.41634	0.68571	0.41577	2700
123164	1987	5.22257	20.89028	12	0	0	0.03429	12	31	1991	0.02914	0.37658	0.38718	93.47499	32.83789	1.85	1	9.06488	9.06488	0.98502	-0.22955	2695.5
123164	1988	5.84181	17.52542	10.5	0	0	0.03366	12	31	1991	0.08274	0.24219	0.33414	93.84799	36.4259	0.9	1	6.25974	6.25974	0.79818	-0.36107	2769
123164	1989	6.86034	13.72068	7.75	0	0	0.03229	12	31	1991	0.1403	0.18304	0.287	99.68399	41.43292	0.52	1	3.92211	3.92211	0.53272	-0.54938	2848
123164	1990	7.8533	7.8533	4	0	0	0.02621	12	31	1991	0.18289	0.13413	0.2466	110.336	57.91443	0.38	1	1.74518	1.74518	0.19733	0.96333	2857
123164	1991	9	0	9	0	0	0.02666	12	31	1991	0.04477	0.19403	0.23145	126.459	53.38435	0.53	1	0	0	0.48166	.	2857
123655	1972	10.34455	122.37745	13.79167	0	0.0351	0.03702	12	15	1991	0.04212	0.33672	0.27447	181.795	65.15254	3.83	0	52.25176	52.25176	1.22882	-0.03509	5805
123655	1973	9.96256	107.38256	14.5	0.35	0.03114	0.03216	12	15	1991	0.05477	0.43044	0.21968	230.80499	79.88531	3.43	0	44.97321	44.97321	1.05339	-0.20508	5803.5
123655	1974	10.21656	102.89091	12.58333	0.5	0.02674	0.02355	12	15	1991	0.0744	0.39297	0.14539	302.13184	123.92291	5.16	0	41.04197	41.04197	0.58975	0.04921	5808
123655	1975	10.93728	103.45398	14.41667	0.55	0.02642	0.02425	12	15	1991	0.13342	0.28896	0.20416	240.51799	118.20917	3.5	0	38.79783	38.79783	0.7087	0.47393	5811
123655	1976	12.70162	115.80038	23.125	0.7	0.02425	0.02567	12	15	1991	0.07614	0.26824	0.29307	305.19092	140.90616	2.5	0	39.84019	39.84019	0.99438	-0.06502	6059
123655	1977	12.59198	107.38201	23.125	0.825	0.02099	0.02935	12	15	1991	0.07195	0.35694	0.26706	361.03979	143.16655	3.17	0	34.97024	34.97024	0.97868	0.18832	6059
123655	1978	12.48766	99.81088	30.125	0.95	0.01584	0.02923	12	15	1991	0.09612	0.37833	0.25588	412.34399	149.35251	4.03	0	30.62348	30.62348	1.15718	-0.27591	5737
123655	1979	11.9584	88.44287	24.375	1.125	0.01563	0.02899	12	15	1991	0.09052	0.30983	0.20374	451.33496	178.8257	4.21	0	25.91606	25.91606	0.76931	-0.00892	5644
123655	1980	11.18216	76.02143	27.375	1.23	0.01424	0.02326	12	15	1991	0.18077	0.18709	0.18171	394.90479	197.34546	3.3	0	21.26068	21.26068	0.76904	-0.18263	5544
123655	1981	10.83536	67.85314	25.625	1.32	0.01435	0.02448	12	15	1991	0.08602	0.16012	0.2198	433.03491	235.69675	2.92	0	17.92791	17.92791	0.59133	-0.09337	5439
123655	1982	14.23004	85.73618	26.625	1.32	0.01854	0.02289	12	15	1991	0.0554	0.16335	0.23059	426.97681	214.25145	2	0	19.94339	19.94339	0.66571	-0.13804	5357
123655	1983	14.41563	78.10723	25.125	1.32	0.01944	0.02294	12	15	1991	0.03869	0.04507	0.24025	353.97876	195.14165	-1.36	0	16.79115	16.79115	0.69308	-0.06707	5383
123655	1984	16.01475	76.85853	26	1.32	0.02578	0.02565	12	15	1991	0.03653	0.12792	0.26084	428.02881	182.41533	0.51	0	15.04621	15.04621	0.751	0.12416	5269
123655	1985	19.43688	80.31541	32.5	1.32	0.02672	0.02767	12	15	1991	0.0412	0.21935	0.27385	497.89185	177.27696	2.01	0	14.24249	14.24249	0.93883	-0.16742	5121
123655	1986	22.40876	75.26173	29.5	1.32	0.02346	0.03028	12	15	1991	0.07711	0.22073	0.27154	576.84888	180.98064	0.71	0	12.41634	12.41634	0.82038	0.02195	5033
123655	1987	23.28092	57.6954	32.5	1.32	0.01205	0.02524	12	15	1991	0.06203	0.20484	0.22151	614.97388	174.31525	0.77	0	9.06488	9.06488	0.84347	-0.07586	4524
123655	1988	24.81545	38.60861	32.75	1.36	0.01234	0.02435	12	15	1991	0.05303	0.19948	0.18496	645.62378	186.32979	3.41	0	6.25974	6.25974	0.78074	0.00309	4442
123655	1989	8.09901	16.19802	17.25	20.7	0.01169	0.02544	12	15	1991	0.05085	0.19148	0.75603	580.25488	179.64072	2.15	0	3.92211	3.92211	0.42789	-0.31673	4456
123655	1990	9.27126	9.27126	13.5	0	0.01191	0.02619	12	15	1991	0.04545	0.19615	0.47708	564.45898	176.38754	1.81	0	1.74518	1.74518	0.3474	-0.31324	4539
123655	1991	10.625	0	10.625	0	0.01416	0	12	15	1991	0.03531	0.03118	0.51997	460.82788	162.48573	-2.61	0	0	0	0.29792	.	4556
123720	1972	0.1906	2.66835	3.3125	0	0.1457	0	4	25	1986	0.01781	-0.13437	2.2638	1.421	0.61771	-0.11	0	52.25176	40.61538	9.31474	-0.61111	1737
123720	1973	0.1845	2.39846	1.4375	0	0.07488	0	4	25	1986	0.1301	-0.07113	1.39966	1.608	1.06842	-0.06	0	44.97321	34.85904	2.33704	-0.42544	1737
123720	1974	0.19598	2.35175	0.9375	0	0.30363	0	4	25	1986	0.0096	0.43537	1.27822	2.217	1.14615	0.09	0	41.04197	31.16771	1.42079	-0.47072	1737
123720	1975	0.21944	2.41387	0.5625	0	0.40398	0	4	25	1986	0.00257	0.17626	2.16299	1.345	0.77727	-0.09	0	38.79783	28.53559	1.25704	0.68467	1737
123720	1976	0.27195	2.7195	1.0625	0	0.30165	0	4	25	1986	0.06583	0.08745	1.59276	1.668	1.01772	-0.09	0	39.84019	27.66722	1.81343	-0.09722	1737
123720	1977	0.28625	2.57621	1.0625	0	0.22388	0	4	25	1986	0.07496	0.34026	0.24328	3.037	1.01393	0.03	0	34.97024	23.32402	2.41437	-0.11569	2304
123720	1978	0.30435	2.43482	1.0625	0	0.21378	0	4	25	1986	0.06143	0.2316	0.35845	2.694	1.62782	-0.01	0	30.62348	19.39565	1.48492	1.7172	2275
123720	1979	0.31777	2.2244	3.375	0	0.18513	0.01048	4	25	1986	0.07161	0.24931	0.29146	3.722	2.29032	0.02	0	25.91606	15.70998	4.02291	-0.31187	2730
123720	1980	0.3309	1.98537	2.75	0	0.18488	0.00714	4	25	1986	0.01616	0.15707	0.88293	3.203	2.66124	-0.14	0	21.26068	12.26564	2.82415	-0.35832	2733
123720	1981	0.36233	1.81164	2.125	0	0.20658	0	4	25	1986	0.05879	0.31518	0.70725	5.199	2.44939	0.07	0	17.92791	9.63014	2.37539	0.19813	2738
123720	1982	0.5047	2.0188	3.0625	0	0.19299	0	4	25	1986	0.04158	0.34557	0.77982	4.995	2.54938	0.17	0	19.94339	8.55844	3.28909	-0.23844	2738
123720	1983	0.57243	1.71729	2.6875	0	0.14612	0	4	25	1986	0.2887	0.28352	0.73014	6.035	3.66818	0.14	0	16.79115	5.97282	2.20821	-0.08217	3014
123720	1984	0.68988	1.37976	2.875	0	0.11831	0	4	25	1986	0.03032	0.23448	0.7473	5.218	4.68271	0.13	0	15.04621	3.80772	1.85907	-0.3988	3028
123720	1985	0.82309	0.82309	2	0	0.16155	0	4	25	1986	0.02577	0.13684	0.86125	5.415	3.76344	-0.1	0	14.24249	1.75592	1.61767	-0.58846	3044
123720	1986	0.9375	0	0.9375	0	0	0	4	25	1986	0.11609	0.29118	2.13196	4.109	1.55918	-0.28	0	12.41634	0	1.90545	.	3169
125005	1965	1.93787	10.1463	4.9305	0	0	0	6	13	1991	0.01963	0.14837	0.32785	68.29999	35.65511	1.06	1	76.91865	76.91865	0.47155	1.43765	3410.022
125005	1966	1.89353	9.04814	13.06975	0.25044	0	0	6	13	1991	0.05224	0.3148	0.36387	84	36.37239	2.48	1	74.67365	74.67365	1.22533	0.33718	3410.022
125005	1967	1.64297	7.26793	19.01766	0.37566	0	0	6	13	1991	0.06817	0.32379	0.35176	84.5	46.94394	3.31	1	63.76924	63.76924	1.47203	-0.22999	3633.63
125005	1968	1.30545	6.07889	15.87153	0.504	0	0	6	13	1991	0.046	0.12329	0.34935	73.09999	43.47516	0.84	1	59.25822	59.25822	1.32653	-0.48441	3633.63
125005	1969	1.00904	4.79481	8.82795	0.37566	0	0	6	13	1991	0.03603	-0.01192	0.29754	70.07199	49.56665	-0.61	1	49.72082	49.72082	0.65403	-0.42894	3672.229
125005	1970	0.99329	4.68157	5.54095	0.22539	0	0	6	13	1991	0.02655	0.09168	0.49478	89.23599	57.37323	0.56	1	53.51015	53.51015	0.36198	0.02979	3748.096
125005	1971	0.91643	4.32672	6.10443	0.22539	0.00669	0	6	13	1991	0.06312	0.02364	0.38794	83.54599	74.78146	-0.05	1	54.7737	54.7737	0.30748	-0.36295	3766.73
125005	1972	0.94342	3.7428	4.22615	0.05635	0.00301	0	6	13	1991	0.02568	-0.04036	0.36342	78.168	75.47865	0.05	1	52.25176	52.25176	0.2109	-0.24325	3766.73
125005	1973	1.03098	2.92099	3.56875	0	0.00028	0	6	13	1991	0.00667	0.05338	0.29779	103.03299	81.28845	0.7	1	44.97321	44.97321	0.16537	0.65533	3766.73
125005	1974	0.93043	2.05314	6.48009	0.22539	7.00E-05	0	6	13	1991	0.02574	0.25981	0.24711	152.94899	92.02399	4.04	1	41.04197	41.04197	0.26524	-0.04884	3766.73
125005	1975	0.45735	1.25867	6.38618	0.60105	0	0	6	13	1991	0.06499	0.16707	0.42238	139.79999	100.12595	1.87	1	38.79783	38.79783	0.24033	-0.26551	3768.061
125005	1976	0.14679	1.01497	4.88355	0.37566	0	0	6	13	1991	0.04115	-0.01629	0.46673	111.974	109.00313	-0.59	1	39.84019	39.84019	0.16882	-0.2882	3768.061
125005	1977	0.06352	0.88924	3.75657	0.09391	0	0	6	13	1991	0.02371	-0.03105	0.47663	120.81599	97.067	-2.56	1	34.97024	34.97024	0.14593	-0.24834	3770.723
125005	1978	0.066	0.85795	3.19309	0	0	0	6	13	1991	0.0152	0.03309	0.42362	138.16499	85.02046	-2.09	1	30.62348	30.62348	0.14162	0.15733	3770.723
125005	1979	0.06452	0.77429	4.32006	0	0	0	6	13	1991	0.01895	0.05718	0.3871	164.95099	90.1925	0.73	1	25.91606	25.91606	0.18061	-0.03063	3770.723
125005	1980	0.06132	0.67453	4.95868	0	0	0.00195	6	13	1991	0.0333	0.10687	0.31186	191.80499	101.28531	1.39	1	21.26068	21.26068	0.18482	0.0086	3775.2
125005	1981	0.06145	0.61452	6.02273	0	0	0	6	13	1991	0.01834	0.07066	0.16889	165.48499	99.05688	1.9	1	17.92791	17.92791	0.23188	-0.45648	3813.7
125005	1982	0.09774	0.87969	3.9375	0	0	0	6	13	1991	0.04266	0.01858	0.32275	63.271	47.0482	-3.47	1	19.94339	19.94339	0.31928	0.95605	3815
125005	1983	0.10455	0.83638	8.875	0	0	0	6	13	1991	0.03026	-0.14059	0.0057	42.76199	46.52449	-1.49	1	16.79115	16.79115	0.72813	-0.52872	3817
125005	1984	0.12636	0.88452	4.875	0	0	0	6	13	1991	0.03795	0.08384	0.0036	47.49899	43.39435	0.27	1	15.04621	15.04621	0.43195	-0.0693	3845
125005	1985	0.1715	1.02898	5.25	0	0	0	6	13	1991	0.06994	0.08181	0.01966	50.50699	45.99898	0.52	1	14.24249	14.24249	0.43884	-0.20566	3845
125005	1986	0.21914	1.09572	4.75	0	0	0	6	13	1991	0.05196	0.00225	0.02811	46.53799	44.53114	-0.34	1	12.41634	12.41634	0.41077	-0.17896	3851
125005	1987	0.23574	0.94296	4.375	0	0	0	6	13	1991	0.08397	-0.05472	0.041	46.41199	23.17429	-4.29	1	9.06488	9.06488	0.72702	-0.27043	3851
125005	1988	0.26369	0.79108	3.625	0	0.02133	0	6	13	1991	0.15657	0.04406	0	38.01299	37.51785	0.34	1	6.25974	6.25974	0.37808	-0.19405	3913
125005	1989	0.30967	0.61934	3.375	0	0.02831	0	6	13	1991	0.09573	0.03019	0.38061	45.86499	39.38324	0.02	1	3.92211	3.92211	0.33533	-0.32094	3913
125005	1990	0.35449	0.35449	2.625	0	0.01714	0	6	13	1991	0.21217	-0.02173	0.48495	68.202	53.38622	-1.43	1	1.74518	1.74518	0.1924	-0.86496	3913
125005	1991	0.40625	0	0.40625	0	0.00787	0	6	13	1991	0.01722	-0.07004	0.76475	57.04099	35.82335	-2.9	1	0	0	0.04437	.	3913
125010	1981	0.83196	8.31962	8.3125	0	0.09772	0	6	25	1991	0.13597	0.71598	0.23122	13.209	4.75848	0.53	0	17.92791	17.92791	10.4778	0.05639	5998
125010	1982	1.3233	11.90967	10.5625	0	0.08993	0	6	25	1991	0.17893	0.95031	0.13269	24.43399	7.56174	1.12	0	19.94339	19.94339	8.39777	-0.16812	6012
125010	1983	1.41541	11.32331	10.125	0	0.16663	0	6	25	1991	0.08135	0.90446	0.07018	24.88699	7.86769	1.05	0	16.79115	16.79115	9.07786	-0.62397	7054
125010	1984	1.71072	11.97505	4.4375	0	0.19958	0	6	25	1991	0.08727	0.19568	0.13127	19.68999	11.02299	0.09	0	15.04621	15.04621	2.54101	-0.19664	6312
125010	1985	2.32181	13.93087	4.125	0	0.21895	0	6	25	1991	0.0772	0.22763	0.10307	27.5	11.86558	0.01	0	14.24249	14.24249	2.46549	-0.21516	7092
125010	1986	2.96686	14.83432	3.6875	0	0.30148	0	6	25	1991	0.08079	-0.0736	0.08154	22.09399	8.47829	-1.41	0	12.41634	12.41634	2.62439	0.11804	6034
125010	1987	3.19157	12.76628	4.625	0	0.11952	0.02354	6	25	1991	0.05509	0.28654	0.57732	29.286	13.59649	0.6	0	9.06488	9.06488	2.42943	-0.16708	7142
125010	1988	3.56999	10.70998	4.375	0	0.12374	0.04832	6	25	1991	0.05357	0.46253	0.41743	36.48	13.90828	0.75	0	6.25974	6.25974	0.96444	1.62167	3066
125010	1989	4.19243	8.38486	13.25	0	0.20685	0	6	25	1991	0.08617	0.89565	0.05846	53.75499	11.59272	1.21	0	3.92211	3.92211	4.69756	-0.27519	4110
125010	1990	4.79924	4.79924	11	0	0.21651	0.0418	6	25	1991	0.12195	0.83471	0.03184	60.27899	15.40772	1.27	0	1.74518	1.74518	3.06775	-0.56371	4297
125010	1991	5.5	0	5.5	0	0.17735	0.02982	6	25	1991	0.10187	-0.04091	0.05534	32.73199	18.74866	-0.77	0	0	0	1.32361	.	4512
125165	1987	6.16553	24.66214	6.25	0	0.30863	0.08421	6	29	1991	0.13983	1.15602	0	9.801	2.62453	0.56	0	9.06488	9.06488	10.55427	0.1975	4432
125165	1988	6.89658	20.68973	8.5	0	0.25655	0.09338	6	29	1991	0.36012	1.10916	0	13.499	4.02648	0.83	0	6.25974	6.25974	9.3814	-0.00705	4444
125165	1989	8.09901	16.19802	9.75	0	0.27298	0.05541	6	29	1991	0.16401	0.98779	0	15.761	5.37765	0.53	0	3.92211	3.92211	8.17146	-0.1717	4507
125165	1990	9.27126	9.27126	9.25	0	0.25456	0.071	6	29	1991	0.15823	0.82159	0	18.63799	7.0278	0.55	0	1.74518	1.74518	6.04531	0.0023	4593
125165	1991	10.625	0	10.625	0	0.21764	0.05295	6	29	1991	0.27523	0.67305	0	21.849	9.04694	0.54	0	0	0	5.49281	.	4677
125407	1972	4.20549	50.3853	2.48446	0	0	0	6	3	1984	0.15625	0.14325	0.17674	57.97198	18.77809	0.9	1	52.25176	35.02331	0.46634	-0.25279	3524.7064
125407	1973	4.17647	45.85945	2.07155	0	0	0.00253	6	3	1984	0.32916	0.09795	0.33873	81.96999	39.44852	1.25	1	44.97321	29.84906	0.18504	0.03389	3523.623
125407	1974	4.49044	44.81566	2.43108	0	0	0.0015	6	3	1984	0.06016	0.16233	0.24938	133.38699	48.68622	2.22	1	41.04197	26.24894	0.17591	0.25199	3522.8216
125407	1975	5.05432	45.38856	3.45039	0	0	0.00101	6	3	1984	0.05169	0.22114	0.18962	147.80899	49.27631	3.1	1	38.79783	23.46559	0.25771	0.28023	3680.4524
125407	1976	6.18521	49.36016	4.95276	0	0	0.00293	6	3	1984	0.1069	0.18865	0.15386	158.54399	60.48737	1.94	1	39.84019	21.89733	0.30143	-0.28196	3681.282
125407	1977	6.58283	45.94886	3.93925	0	0	0.00087	6	3	1984	0.1399	0.14082	0.15571	167.57999	68.95552	1.48	1	34.97024	17.82904	0.21436	0.18535	3752.3624
125407	1978	7.06473	42.24677	5.28027	0	0	0.00093	6	3	1984	0.04785	0.09956	0.11727	174.79399	87.72833	1.04	1	30.62348	14.16077	0.22415	-0.10838	3724.0258
125407	1979	7.59271	37.80856	5.50373	0	0	0.00017	6	3	1984	0.12279	0.1186	0.1562	216.69099	97.71526	1.51	1	25.91606	10.89859	0.21035	-0.3172	3734.58
125407	1980	8.11819	32.30028	4.44981	0	0	0.00377	6	3	1984	0.04212	0.05195	0.11225	269.26196	118.4117	0.37	1	21.26068	7.91796	0.1408	0.0657	3746.7924
125407	1981	9.33878	27.81208	5.71061	0	0	0	6	3	1984	0.04109	0.05927	0.08387	288.82788	132.90666	1.28	1	17.92791	5.59327	0.16113	-0.39006	3750.1485
125407	1982	12.17587	24.2749	4.10332	0.08639	0	0	6	3	1984	0.02792	0.07864	0.06337	287.28198	129.67313	1.04	1	19.94339	3.84039	0.11865	1.70435	3749.4664
125407	1983	13.96862	13.96862	12.69841	0.08854	0	0	6	3	1984	0.0366	0.11977	0.08747	291.67676	122.58679	1.54	1	16.79115	1.71595	0.38967	-0.26352	3761.73
125407	1984	16.095	0	10.71429	0.18594	0	0	6	3	1984	0.07815	0.10522	0.07646	290.3938	129.29483	0.94	1	15.04621	0	0.31237	.	3769.5
125417	1972	2.944	11.77599	7.04358	0	0	0	6	38	1976	0.19034	0.07466	0.48779	11.354	13.19242	0.4	1	52.25176	9.67658	0.69642	-0.61764	1304.38
125417	1973	3.23639	9.70917	3.00526	0	0	0	6	38	1976	0.04625	0.07967	0.50235	14.527	14.81162	0.42	1	44.97321	6.6164	0.26466	-0.25666	1304.38
125417	1974	3.62204	7.24408	2.53569	0	0	0	6	38	1976	0.03304	0.09582	0.54352	18.82599	16.70755	0.54	1	41.04197	3.99178	0.19796	0.4016	1304.38
125417	1975	4.15537	4.15537	4.02893	0	0	0	6	38	1976	0.02363	0.10979	0.39025	22.58299	16.12135	1.04	1	38.79783	1.78377	0.32023	0.03138	1281.39
125417	1976	4.65909	0	4.65909	0	0	0.05237	6	38	1976	0.01517	0.22472	0.19135	21.88499	12.85128	1.22	1	39.84019	0	0.46459	.	1281.5
125761	1969	0.22752	3.82812	19.6875	0	0	0	12	16	1991	0.28077	0.24449	0.07417	38.53699	26.10295	1.33	1	49.72082	49.72082	4.18897	-0.55038	5554
125761	1970	0.28862	4.60911	10.125	0	0	0	12	16	1991	0.07205	-0.07046	0.12298	39.67999	30.71452	0.21	1	53.51015	53.51015	1.83087	-0.07629	5554
125761	1971	0.34963	5.29379	10.375	0	0.03395	0.03023	12	16	1991	0.03675	0.06712	0.37788	45.98599	35.40039	0.36	1	54.7737	54.7737	1.62774	-0.68272	5554
125761	1972	0.39036	5.55324	3.625	0	0.0476	0.02449	12	16	1991	0.03504	-0.03181	0.45263	47.39299	40.26933	0.06	1	52.25176	52.25176	0.49996	-0.59828	5554
125761	1973	0.37871	4.80888	1.625	0	0.04527	0.0112	12	16	1991	0.02444	-0.04524	0.32362	53.27399	44.18301	0	1	44.97321	44.97321	0.20427	-0.25455	5554
125761	1974	0.40275	4.61626	1.375	0	0.01178	0.01842	12	16	1991	0.02539	-0.03399	0.21988	66.224	50.10408	0.17	1	41.04197	41.04197	0.16554	0.68406	6032
125761	1975	0.45156	4.67614	2.625	0	0.01864	0.0205	12	16	1991	0.02573	0.08132	0.17701	76.90099	50.92056	0.77	1	38.79783	38.79783	0.31147	-0.00619	6042
125761	1976	0.50539	5.3658	2.875	0.05	0.02494	0.01661	12	16	1991	0.04694	0.1015	0.11755	65.528	49.31853	0.34	1	39.84019	39.84019	0.35222	0.27174	6042
125761	1977	0.47945	4.9956	4	0.05	0.0316	0.01693	12	16	1991	0.06418	0.14343	0.08539	68.01399	53.98494	0.44	1	34.97024	34.97024	0.44768	-0.18754	6042
